Count,Domain Name,Registrar,Creation Date,Expiration Date,Name Servers,Error
2375,ALLENOHIO.COM,FastDomain Inc.,2020-08-05,2025-08-05,"NS1045.UI-DNS.BIZ, NS1045.UI-DNS.COM, NS1045.UI-DNS.DE, NS1045.UI-DNS.ORG",
2376,allenparkhighschool.org,"GoDaddy.com, LLC",2007-12-31,2024-12-31,"ns.highschoolnetwork.net, nsx.highschoolnetwork.net",
2377,ALLENREALESTATEINC.COM,Tucows Domains Inc.,2007-03-14,2025-03-14,"NS1.FATCOW.COM, NS2.FATCOW.COM",
2378,ALLENRUSS.COM,"Network Solutions, LLC",2003-02-17,2025-02-17,"NS93.WORLDNIC.COM, NS94.WORLDNIC.COM",
2379,allensinger.com/,N/A,N/A,N/A,N/A,"No match for ""ALLENSINGER.COM"".
>>> Last update of whois database: 2024-12-08T21:45:32Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
2380,allevents.in/montreal,N/A,N/A,N/A,N/A,
2381,allfloridadefense.com/,N/A,N/A,N/A,N/A,"No match for ""ALLFLORIDADEFENSE.COM"".
>>> Last update of whois database: 2024-12-08T21:45:47Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
2382,allfuneralhomes.org,"GoDaddy.com, LLC",2005-11-02,2026-11-02,"ns.liquidweb.com, ns1.liquidweb.com",
2383,ALLHIPHOP.COM,"Domain.com, LLC",1999-04-04,2027-04-04,"ALEXA.NS.CLOUDFLARE.COM, LOGAN.NS.CLOUDFLARE.COM",
2384,allhospitals.org,"GoDaddy.com, LLC",2005-11-02,2026-11-02,"ns.liquidweb.com, ns1.liquidweb.com",
2385,alli-solutions.com/,N/A,N/A,N/A,N/A,"No match for ""ALLI-SOLUTIONS.COM"".
>>> Last update of whois database: 2024-12-08T21:45:47Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
2386,ALLIANCE-HEALTHYCITIES.COM,Webcentral Group Ltd,2004-06-23,2029-06-23,"DNS23.DOTEASY.COM, DNS24.DOTEASY.COM, DNS3.DOTEASY.COM, DNS4.DOTEASY.COM",
2387,allianceatlantisfilm.com/,N/A,N/A,N/A,N/A,"No match for ""ALLIANCEATLANTISFILM.COM"".
>>> Last update of whois database: 2024-12-08T21:45:47Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
2388,allianceentertainment.org,Tucows Domains Inc.,2002-02-05,2025-02-05,"ns1.ipage.com, ns2.ipage.com",
2389,ALLIANCEFILMSDIGITALCOPY.COM,"GoDaddy.com, LLC",2009-06-26,2025-06-26,"NS1.PARKLOGIC.COM, NS2.PARKLOGIC.COM",
2390,alliancefilmspromo.com/,N/A,N/A,N/A,N/A,"No match for ""ALLIANCEFILMSPROMO.COM"".
>>> Last update of whois database: 2024-12-08T21:45:47Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
2391,allianceofwomendirectors.org,"GoDaddy.com, LLC",2007-04-04,2025-04-04,"ns59.domaincontrol.com, ns60.domaincontrol.com",
2392,alliancetheatre.org,"Namesilo, LLC",1997-07-15,2025-07-14,"ns-1132.awsdns-13.org, ns-1674.awsdns-17.co.uk, ns-270.awsdns-33.com, ns-937.awsdns-53.net",
2393,ALLIEDNEWS.COM,"GoDaddy Corporate Domains, LLC",1999-01-22,2025-01-22,"NS.RACKSPACE.COM, NS2.RACKSPACE.COM",
2394,ALLIEISWIRED.COM,"GoDaddy.com, LLC",2006-08-27,2025-08-27,"NS21.DOMAINCONTROL.COM, NS22.DOMAINCONTROL.COM",
2395,allindubrovnik.com/,N/A,N/A,N/A,N/A,"No match for ""ALLINDUBROVNIK.COM"".
>>> Last update of whois database: 2024-12-08T21:45:47Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
2396,ALLINONECOLLECTIBLES.COM,Tucows Domains Inc.,2000-06-26,2025-06-26,"NS1.TURBIFY.COM, NS2.TURBIFY.COM",
2397,ALLINTHEPAST.NET,Tucows Domains Inc.,2009-11-16,2025-11-16,"NS1.NETFIRMS.COM, NS2.NETFIRMS.COM",
2398,theworldrace.org,"CloudFlare, Inc.",2005-07-29,2025-07-29,"dante.ns.cloudflare.com, rachel.ns.cloudflare.com",
2399,ALLISONJSMITH.COM,Tucows Domains Inc.,2008-03-21,2025-03-21,"NS1.HYPERMART.NET, NS2.HYPERMART.NET",
2400,ALLISONSFUNINC.COM,"GoDaddy.com, LLC",2001-02-26,2029-02-26,"NS73.DOMAINCONTROL.COM, NS74.DOMAINCONTROL.COM",
2401,ALLISONSTOUT.COM,"NameCheap, Inc.",2019-03-19,2025-03-19,"DNS1.REGISTRAR-SERVERS.COM, DNS2.REGISTRAR-SERVERS.COM",
2402,allmikaylamendez.com/,N/A,N/A,N/A,N/A,"No match for ""ALLMIKAYLAMENDEZ.COM"".
>>> Last update of whois database: 2024-12-08T21:45:47Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
2403,allmmafights.com/?section=ufc&id=157_ufc_117_silva_vs_sonnen,N/A,N/A,N/A,N/A,"No match for ""ALLMMAFIGHTS.COM"".
>>> Last update of whois database: 2024-12-08T21:45:47Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
2404,ALLMORTGAGEBANKS.COM,"GMO INTERNET, INC.",2024-11-24,2025-11-24,"DANICA.NS.CLOUDFLARE.COM, PETE.NS.CLOUDFLARE.COM",
2405,allnhere.com/,N/A,N/A,N/A,N/A,"No match for ""ALLNHERE.COM"".
>>> Last update of whois database: 2024-12-08T21:45:47Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
2406,allnightberlin.com/,N/A,N/A,N/A,N/A,"No match for ""ALLNIGHTBERLIN.COM"".
>>> Last update of whois database: 2024-12-08T21:45:47Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
2407,ALLNURSES.COM,"GoDaddy.com, LLC",1999-03-14,2026-06-16,"ARYA.NS.CLOUDFLARE.COM, BUCK.NS.CLOUDFLARE.COM",
2408,ALLOHIOPRESSUREWASH.COM,"GoDaddy.com, LLC",2004-12-31,2026-06-24,"NS65.DOMAINCONTROL.COM, NS66.DOMAINCONTROL.COM",
2409,allouljean.mobi/,N/A,N/A,N/A,N/A,
2410,allpoetry.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
2411,ALLPOINTSREALTORS.COM,FastDomain Inc.,2024-01-17,2025-01-17,"NS1.JUSTHOST-EXPIRED.DOMAINPARKINGSERVER.NET, NS2.JUSTHOST-EXPIRED.DOMAINPARKINGSERVER.NET",
2412,ALLPRAISELYRICS.COM,"GoDaddy.com, LLC",2006-05-22,2025-05-22,"NS261.ALLGOSPELLYRICS.COM, NS262.ALLGOSPELLYRICS.COM",
2413,allpublicschools.org,"GoDaddy.com, LLC",2006-02-03,2026-02-03,"ns.liquidweb.com, ns1.liquidweb.com",
2414,ALLREGGAELYRICS.COM,"GoDaddy.com, LLC",2020-01-11,2025-01-11,"NS41.DOMAINCONTROL.COM, NS42.DOMAINCONTROL.COM",
2415,ALLRETAILJOBS.COM,Tucows Domains Inc.,2001-02-14,2025-02-14,"NS1.SOFTLAYER.COM, NS2.SOFTLAYER.COM",
2416,ALLRSS.COM,"NameSilo, LLC",2004-03-21,2025-03-21,"NS.LIQUIDWEB.COM, NS1.LIQUIDWEB.COM",
2417,allservicelimos.com/,N/A,N/A,N/A,N/A,"No match for ""ALLSERVICELIMOS.COM"".
>>> Last update of whois database: 2024-12-08T21:45:47Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
2418,ENJIN.COM,"MarkMonitor, Inc.",1997-10-24,2025-10-23,"PRIMARY.NS.ENJIN.COM, QUATERNARY.NS.ENJIN.COM, QUINARY.NS.ENJIN.COM, SECONDARY.NS.ENJIN.COM, TERTIARY.NS.ENJIN.COM",
2419,ALLSPORTSPEOPLE.COM,PDR Ltd. d/b/a PublicDomainRegistry.com,2024-05-20,2025-05-20,"NS1.DNS-PARKING.COM, NS2.DNS-PARKING.COM",
2420,isgreat.org,"NameCheap, Inc.",2006-11-26,2025-11-26,"ns1.byethost11.org, ns2.byethost11.org",
2421,ALLSTARYOUTHCHESS.COM,Tucows Domains Inc.,2009-10-18,2024-10-18,"NS1.TURBIFY.COM, NS2.TURBIFY.COM",
2422,ALLSTATEAGENCIES.COM,"GoDaddy Corporate Domains, LLC",2008-07-24,2025-07-24,"NS1.ALLSTATE.COM, NS2.ALLSTATE.COM",
2423,ALLTHINGSD.COM,"CSC Corporate Domains, Inc.",2006-08-21,2025-08-21,"NS-1132.AWSDNS-13.ORG, NS-1687.AWSDNS-18.CO.UK, NS-50.AWSDNS-06.COM, NS-584.AWSDNS-09.NET",
2424,allthingsoakland.com/,N/A,N/A,N/A,N/A,"No match for ""ALLTHINGSOAKLAND.COM"".
>>> Last update of whois database: 2024-12-08T21:45:47Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
2425,ALLTHINGSWILLIAM.COM,Gname.com Pte. Ltd.,2023-07-02,2025-07-02,"A.SHARE-DNS.COM, B.SHARE-DNS.NET",
2426,ALLTHOROUGHBRED.COM,"ENOM, INC.",2002-12-16,2032-12-16,"NS0.REG365.NET, NS1.REG365.NET",
2427,allvideostore.com/angela-summers/,N/A,N/A,N/A,N/A,"No match for ""ALLVIDEOSTORE.COM"".
>>> Last update of whois database: 2024-12-08T21:45:47Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
2428,ALLWOMENSTALK.COM,"GoDaddy.com, LLC",2005-08-15,2026-08-15,"NS-1014.AWSDNS-62.NET, NS-1310.AWSDNS-35.ORG, NS-1575.AWSDNS-04.CO.UK, NS-205.AWSDNS-25.COM",
2429,ALLWRIGHTSITE.NET,"Sav.com, LLC - 18",2024-05-08,2025-05-08,"CONTACT-US-AT.EDOMS.BIZ, DOMAIN-MAY-BE-FOR-SALE-AT.EDOMS.BIZ",
2430,alma-exexex.info/company/aev.html,N/A,N/A,N/A,N/A,
2431,LOGOS.COM,"GoDaddy.com, LLC",1992-03-10,2033-03-31,"NS-1022.AWSDNS-63.NET, NS-1086.AWSDNS-07.ORG, NS-1754.AWSDNS-27.CO.UK, NS-335.AWSDNS-41.COM",
2432,ULSTERPUBLISHING.COM,FastDomain Inc.,2001-08-28,2025-08-28,"NS1.BLUEHOST.COM, NS2.BLUEHOST.COM",
2433,ALMAYAPERFUMES.COM,Gname 037 Inc,2023-10-07,2024-10-07,"EXPIRE1.GNAME-DNS.COM, EXPIRE2.GNAME-DNS.COM",
2434,ALMAZ.COM,"Network Solutions, LLC",1996-06-29,2026-06-28,"NS0.NS0.COM, NS2.PAIR.COM",
